5,-0.5,0.2,3,0.001066,0.000238,45.654762
5,-0.495,0.2,3,0.030966,0.000021,45.625496
5,-0.49,0.2,3,0.060497,-0.000093,45.555923
5,-0.485,0.2,3,0.089692,-0.000164,45.473564
5,-0.48,0.2,3,0.118577,-0.000229,45.400497
5,-0.475,0.2,3,0.147176,-0.000303,45.350605
5,-0.47,0.2,3,0.175504,-0.000393,45.328667
5,-0.465,0.2,3,0.203566,-0.000497,45.331017
5,-0.46,0.2,3,0.23136,-0.000612,45.347282
5,-0.455,0.2,3,0.258877,-0.000732,45.362671
5,-0.45,0.2,3,0.286104,-0.000853,45.360191
5,-0.445,0.2,3,0.313026,-0.000969,45.322712
5,-0.44,0.2,3,0.339629,-0.001078,45.234318
5,-0.435,0.2,3,0.365899,-0.001178,45.081406
5,-0.43,0.2,3,0.39183,-0.001269,44.853161
5,-0.425,0.2,3,0.417418,-0.00135,44.541679
5,-0.42,0.2,3,0.44267,-0.001422,44.14175
5,-0.415,0.2,3,0.467594,-0.001483,43.65078
5,-0.41,0.2,3,0.492202,-0.001534,43.068291
5,-0.405,0.2,3,0.516507,-0.001574,42.395973
5,-0.4,0.2,3,0.540519,-0.001601,41.637314
5,-0.395,0.2,3,0.564248,-0.001615,40.797882
5,-0.39,0.2,3,0.587695,-0.001615,39.885262
5,-0.385,0.2,3,0.610862,-0.0016,38.909195
5,-0.38,0.2,3,0.633745,-0.001571,37.881393
5,-0.375,0.2,3,0.656341,-0.001528,36.815243
5,-0.37,0.2,3,0.678647,-0.001473,35.725464
5,-0.365,0.2,3,0.700661,-0.001407,34.627224
5,-0.36,0.2,3,0.722385,-0.001334,33.535778
5,-0.355,0.2,3,0.74382,-0.001255,32.465881
5,-0.35,0.2,3,0.764967,-0.001174,31.431377
5,-0.345,0.2,3,0.785829,-0.001094,30.445122
5,-0.34,0.2,3,0.806402,-0.001019,29.518726
5,-0.335,0.2,3,0.826682,-0.00095,28.662369
5,-0.33,0.2,3,0.846671,-0.000891,27.884514
5,-0.325,0.2,3,0.86637,-0.000841,27.191761
5,-0.32,0.2,3,0.885779,-0.000799,26.588375
5,-0.315,0.2,3,0.904894,-0.000764,26.076111
5,-0.31,0.2,3,0.923712,-0.000732,25.654167
5,-0.305,0.2,3,0.942229,-0.000703,25.318958
5,-0.3,0.2,3,0.960445,-0.000675,25.06469
5,-0.295,0.2,3,0.97836,-0.00065,24.883682
5,-0.29,0.2,3,0.995973,-0.000628,24.767204
5,-0.285,0.2,3,1.013282,-0.000609,24.705856
5,-0.28,0.2,3,1.030289,-0.000594,24.689987
5,-0.275,0.2,3,1.046991,-0.000582,24.70993
5,-0.27,0.2,3,1.063391,-0.000571,24.755974
5,-0.265,0.2,3,1.079487,-0.00056,24.818584
5,-0.26,0.2,3,1.09528,-0.00055,24.888783
5,-0.255,0.2,3,1.110766,-0.00054,24.958645
5,-0.25,0.2,3,1.125946,-0.00053,25.022125
5,-0.245,0.2,3,1.14082,-0.000522,25.075256
5,-0.24,0.2,3,1.155386,-0.000515,25.116528
5,-0.235,0.2,3,1.169647,-0.000511,25.146576
5,-0.23,0.2,3,1.183605,-0.00051,25.16753
5,-0.225,0.2,3,1.197263,-0.000513,25.182281
5,-0.22,0.2,3,1.210621,-0.000518,25.193295
5,-0.215,0.2,3,1.223683,-0.000527,25.20224
5,-0.21,0.2,3,1.236449,-0.000537,25.209568
5,-0.205,0.2,3,1.248921,-0.00055,25.214798
5,-0.2,0.2,3,1.261096,-0.000564,25.217091
5,-0.195,0.2,3,1.272975,-0.000579,25.215549
5,-0.19,0.2,3,1.284555,-0.000595,25.209641
5,-0.185,0.2,3,1.295836,-0.000611,25.199032
5,-0.18,0.2,3,1.306814,-0.000626,25.18354
5,-0.175,0.2,3,1.317486,-0.000642,25.163052
5,-0.17,0.2,3,1.327851,-0.000656,25.137661
5,-0.165,0.2,3,1.337906,-0.000669,25.107677
5,-0.16,0.2,3,1.347651,-0.000681,25.074284
5,-0.155,0.2,3,1.357081,-0.00069,25.039223
5,-0.15,0.2,3,1.366199,-0.000696,25.005024
5,-0.145,0.2,3,1.375006,-0.0007,24.974354
5,-0.14,0.2,3,1.383503,-0.0007,24.949593
5,-0.135,0.2,3,1.391693,-0.000697,24.932137
5,-0.13,0.2,3,1.399577,-0.00069,24.922367
5,-0.125,0.2,3,1.407161,-0.00068,24.919605
5,-0.12,0.2,3,1.414443,-0.000665,24.922409
5,-0.115,0.2,3,1.421427,-0.000647,24.92905
5,-0.11,0.2,3,1.428113,-0.000624,24.937885
5,-0.105,0.2,3,1.434503,-0.000597,24.947815
5,-0.1,0.2,3,1.440594,-0.000565,24.958233
5,-0.095,0.2,3,1.446389,-0.000531,24.969139
5,-0.09,0.2,3,1.451886,-0.000492,24.980701
5,-0.085,0.2,3,1.457085,-0.00045,24.993073
5,-0.08,0.2,3,1.461985,-0.000405,25.00618
5,-0.075,0.2,3,1.466586,-0.000358,25.019234
5,-0.07,0.2,3,1.470889,-0.000308,25.031181
5,-0.065,0.2,3,1.474894,-0.000256,25.04047
5,-0.06,0.2,3,1.4786,-0.000203,25.045639
5,-0.055,0.2,3,1.482008,-0.000148,25.045506
5,-0.05,0.2,3,1.485118,-0.000093,25.039661
5,-0.045,0.2,3,1.487927,-0.000037,25.028339
5,-0.04,0.2,3,1.490438,0.000019,25.01265
5,-0.035,0.2,3,1.492649,0.000074,24.994144
5,-0.03,0.2,3,1.49456,0.000128,24.97467
5,-0.025,0.2,3,1.496169,0.00018,24.95591
5,-0.02,0.2,3,1.497478,0.000231,24.939461
5,-0.015,0.2,3,1.498486,0.000278,24.926491
5,-0.01,0.2,3,1.499193,0.000323,24.917942
5,-0.005,0.2,3,1.499601,0.000365,24.914494
5,0,0.2,3,1.499704,0.000403,24.916706
5,0.005,0.2,3,1.499511,0.000438,24.924992
5,0.01,0.2,3,1.499017,0.000469,24.93927
5,0.015,0.2,3,1.498223,0.000497,24.95911
5,0.02,0.2,3,1.497129,0.000522,24.983303
5,0.025,0.2,3,1.495736,0.000545,25.010212
5,0.03,0.2,3,1.494042,0.000565,25.037891
5,0.035,0.2,3,1.492048,0.000584,25.064667
5,0.04,0.2,3,1.489753,0.000602,25.089226
5,0.045,0.2,3,1.487157,0.000619,25.111153
5,0.05,0.2,3,1.484259,0.000635,25.130745
5,0.055,0.2,3,1.481059,0.00065,25.148697
5,0.06,0.2,3,1.477556,0.000665,25.165733
5,0.065,0.2,3,1.473752,0.00068,25.182354
5,0.07,0.2,3,1.469646,0.000695,25.198364
5,0.075,0.2,3,1.465238,0.000709,25.212975
5,0.08,0.2,3,1.460531,0.000724,25.224792
5,0.085,0.2,3,1.455524,0.000738,25.232197
5,0.09,0.2,3,1.450217,0.000751,25.233612
5,0.095,0.2,3,1.444611,0.000764,25.227894
5,0.1,0.2,3,1.438707,0.000776,25.214558
5,0.105,0.2,3,1.432504,0.000788,25.193813
5,0.11,0.2,3,1.426002,0.000798,25.166489
5,0.115,0.2,3,1.419204,0.000806,25.133659
5,0.12,0.2,3,1.412108,0.000813,25.096478
5,0.125,0.2,3,1.404712,0.000817,25.055832
5,0.13,0.2,3,1.397018,0.000819,25.012661
5,0.135,0.2,3,1.389027,0.000818,24.968002
5,0.14,0.2,3,1.380736,0.000815,24.923225
5,0.145,0.2,3,1.372145,0.000809,24.880325
5,0.15,0.2,3,1.363257,0.0008,24.841511
5,0.155,0.2,3,1.354067,0.000789,24.809254
5,0.16,0.2,3,1.34458,0.000776,24.785595
5,0.165,0.2,3,1.334793,0.00076,24.772026
5,0.17,0.2,3,1.324707,0.000743,24.76899
5,0.175,0.2,3,1.314321,0.000724,24.775898
5,0.18,0.2,3,1.303637,0.000704,24.791229
5,0.185,0.2,3,1.292654,0.000683,24.812756
5,0.19,0.2,3,1.281375,0.000661,24.837822
5,0.195,0.2,3,1.269796,0.000639,24.863464
5,0.2,0.2,3,1.257921,0.000616,24.886921
5,0.205,0.2,3,1.245747,0.000593,24.905788
5,0.21,0.2,3,1.233275,0.00057,24.918133
5,0.215,0.2,3,1.220504,0.000546,24.922569
5,0.22,0.2,3,1.207432,0.000522,24.918251
5,0.225,0.2,3,1.194062,0.000498,24.90469
5,0.23,0.2,3,1.18039,0.000473,24.881416
5,0.235,0.2,3,1.166418,0.000447,24.847931
5,0.24,0.2,3,1.152147,0.00042,24.803589
5,0.245,0.2,3,1.137576,0.000393,24.747471
5,0.25,0.2,3,1.12271,0.000366,24.678902
5,0.255,0.2,3,1.107545,0.000339,24.597691
5,0.26,0.2,3,1.092085,0.000311,24.504608
5,0.265,0.2,3,1.076333,0.000285,24.401802
5,0.27,0.2,3,1.060285,0.00026,24.29285
5,0.275,0.2,3,1.043944,0.000237,24.182602
5,0.28,0.2,3,1.027309,0.000216,24.076771
5,0.285,0.2,3,1.010379,0.000197,23.981312
5,0.29,0.2,3,0.993152,0.000182,23.901966
5,0.295,0.2,3,0.975626,0.00017,23.843662
5,0.3,0.2,3,0.957802,0.000161,23.810547
5,0.305,0.2,3,0.939676,0.000156,23.805714
5,0.31,0.2,3,0.921249,0.000154,23.831532
5,0.315,0.2,3,0.902519,0.000156,23.889755
5,0.32,0.2,3,0.883488,0.00016,23.98164
5,0.325,0.2,3,0.864154,0.000168,24.107922
5,0.33,0.2,3,0.844518,0.000178,24.269157
5,0.335,0.2,3,0.824584,0.000191,24.465637
5,0.34,0.2,3,0.804351,0.000205,24.697693
5,0.345,0.2,3,0.783821,0.000221,24.965786
5,0.35,0.2,3,0.762999,0.000237,25.270466
5,0.355,0.2,3,0.741885,0.000252,25.612621
5,0.36,0.2,3,0.72048,0.000266,25.992672
5,0.365,0.2,3,0.698786,0.000278,26.410496
5,0.37,0.2,3,0.676802,0.000287,26.864704
5,0.375,0.2,3,0.654528,0.000293,27.352428
5,0.38,0.2,3,0.63196,0.000294,27.869095
5,0.385,0.2,3,0.609099,0.000291,28.40871
5,0.39,0.2,3,0.585941,0.000284,28.964245
5,0.395,0.2,3,0.562488,0.000272,29.528339
5,0.4,0.2,3,0.538739,0.000256,30.09383
5,0.405,0.2,3,0.514694,0.000238,30.654373
5,0.41,0.2,3,0.490354,0.000216,31.204559
5,0.415,0.2,3,0.465719,0.000191,31.739975
5,0.42,0.2,3,0.440788,0.000165,32.256775
5,0.425,0.2,3,0.415558,0.000136,32.751888
5,0.43,0.2,3,0.390025,0.000104,33.222313
5,0.435,0.2,3,0.364181,0.00007,33.665565
5,0.44,0.2,3,0.33802,0.000034,34.079468
5,0.445,0.2,3,0.311536,-0.000006,34.462231
5,0.45,0.2,3,0.284727,-0.00005,34.812798
5,0.455,0.2,3,0.257591,-0.000096,35.130722
5,0.46,0.2,3,0.230136,-0.000145,35.416092
5,0.465,0.2,3,0.202373,-0.000194,35.669479
5,0.47,0.2,3,0.174314,-0.000239,35.891655
5,0.475,0.2,3,0.145976,-0.000277,36.083126
5,0.48,0.2,3,0.117367,-0.000304,36.243763
5,0.485,0.2,3,0.088489,-0.000315,36.372601
5,0.49,0.2,3,0.059332,-0.00031,36.467758
5,0.495,0.2,3,0.029876,-0.000293,36.526756
5,0.5,0.2,3,0.000101,-0.000277,36.547173
5,-0.5,0.3,2,0.000828,-0.000313,46.556393
5,-0.495,0.3,2,0.031034,-0.000519,46.558647
5,-0.49,0.3,2,0.060921,-0.000602,46.565609
5,-0.485,0.3,2,0.090443,-0.000629,46.578377
5,-0.48,0.3,2,0.119603,-0.000637,46.596889
5,-0.475,0.3,2,0.148417,-0.000644,46.619476
5,-0.47,0.3,2,0.176902,-0.000656,46.643024
5,-0.465,0.3,2,0.205069,-0.000672,46.662594
5,-0.46,0.3,2,0.232923,-0.000692,46.671947
5,-0.455,0.3,2,0.260469,-0.000714,46.663288
5,-0.45,0.3,2,0.287715,-0.000734,46.627609
5,-0.445,0.3,2,0.314664,-0.000753,46.554516
5,-0.44,0.3,2,0.341323,-0.000769,46.432472
5,-0.435,0.3,2,0.367695,-0.000782,46.249088
5,-0.43,0.3,2,0.393783,-0.00079,45.99173
5,-0.425,0.3,2,0.419585,-0.000795,45.648132
5,-0.42,0.3,2,0.445098,-0.000797,45.207722
5,-0.415,0.3,2,0.470315,-0.000796,44.662395
5,-0.41,0.3,2,0.495229,-0.000793,44.007549
5,-0.405,0.3,2,0.519833,-0.000789,43.24268
5,-0.4,0.3,2,0.544119,-0.000785,42.371307
5,-0.395,0.3,2,0.568083,-0.000782,41.401123
5,-0.39,0.3,2,0.591724,-0.000782,40.343464
5,-0.385,0.3,2,0.615045,-0.000783,39.212898
5,-0.38,0.3,2,0.63805,-0.000786,38.026814
5,-0.375,0.3,2,0.660747,-0.000791,36.80463
5,-0.37,0.3,2,0.683143,-0.000795,35.567265
5,-0.365,0.3,2,0.705242,-0.000798,34.336182
5,-0.36,0.3,2,0.727052,-0.000798,33.132294
5,-0.355,0.3,2,0.748573,-0.000794,31.97506
5,-0.35,0.3,2,0.769806,-0.000783,30.881432
5,-0.345,0.3,2,0.790749,-0.000767,29.865273
5,-0.34,0.3,2,0.811401,-0.000744,28.936882
5,-0.335,0.3,2,0.83176,-0.000716,28.103466
5,-0.33,0.3,2,0.851824,-0.000683,27.368977
5,-0.325,0.3,2,0.871592,-0.000647,26.734962
5,-0.32,0.3,2,0.891062,-0.000609,26.200668
5,-0.315,0.3,2,0.910236,-0.000572,25.763607
5,-0.31,0.3,2,0.92911,-0.000536,25.419109
5,-0.305,0.3,2,0.947682,-0.000502,25.160809
5,-0.3,0.3,2,0.965951,-0.000472,24.980392
5,-0.295,0.3,2,0.983913,-0.000444,24.867928
5,-0.29,0.3,2,1.00157,-0.00042,24.812218
5,-0.285,0.3,2,1.018919,-0.000398,24.801708
5,-0.28,0.3,2,1.035965,-0.000378,24.824894
5,-0.275,0.3,2,1.052708,-0.000359,24.871319
5,-0.27,0.3,2,1.06915,-0.000342,24.931801
5,-0.265,0.3,2,1.085292,-0.000324,24.998787
5,-0.26,0.3,2,1.101138,-0.000305,25.066299
5,-0.255,0.3,2,1.116683,-0.000287,25.129898
5,-0.25,0.3,2,1.13193,-0.000269,25.186386
5,-0.245,0.3,2,1.146872,-0.000252,25.233913
5,-0.24,0.3,2,1.16151,-0.000238,25.27145
5,-0.235,0.3,2,1.175844,-0.000227,25.298733
5,-0.23,0.3,2,1.18987,-0.00022,25.31588
5,-0.225,0.3,2,1.203591,-0.000215,25.322956
5,-0.22,0.3,2,1.21701,-0.000213,25.319942
5,-0.215,0.3,2,1.230132,-0.000212,25.306992
5,-0.21,0.3,2,1.242958,-0.000211,25.284344
5,-0.205,0.3,2,1.255491,-0.000209,25.252728
5,-0.2,0.3,2,1.267725,-0.000205,25.213688
5,-0.195,0.3,2,1.279661,-0.000199,25.169533
5,-0.19,0.3,2,1.291292,-0.000191,25.123249
5,-0.185,0.3,2,1.302619,-0.000181,25.07795
5,-0.18,0.3,2,1.313639,-0.00017,25.036739
5,-0.175,0.3,2,1.324351,-0.000159,25.001766
5,-0.17,0.3,2,1.334757,-0.000148,24.974079
5,-0.165,0.3,2,1.344857,-0.000137,24.953407
5,-0.16,0.3,2,1.354651,-0.000127,24.938301
5,-0.155,0.3,2,1.36414,-0.000117,24.926834
5,-0.15,0.3,2,1.373326,-0.000107,24.917175
5,-0.145,0.3,2,1.382208,-0.000097,24.908291
5,-0.14,0.3,2,1.390786,-0.000086,24.900311
5,-0.135,0.3,2,1.399064,-0.000074,24.894527
5,-0.13,0.3,2,1.407041,-0.000061,24.892651
5,-0.125,0.3,2,1.414717,-0.000046,24.896427
5,-0.12,0.3,2,1.422089,-0.00003,24.906906
5,-0.115,0.3,2,1.42916,-0.000013,24.923958
5,-0.11,0.3,2,1.435927,0.000006,24.945961
5,-0.105,0.3,2,1.442388,0.000026,24.970566
5,-0.1,0.3,2,1.448543,0.000047,24.994854
5,-0.095,0.3,2,1.454392,0.000068,25.016281
5,-0.09,0.3,2,1.459933,0.00009,25.03294
5,-0.085,0.3,2,1.465167,0.000113,25.044044
5,-0.08,0.3,2,1.470097,0.000136,25.049591
5,-0.075,0.3,2,1.474723,0.000159,25.050274
5,-0.07,0.3,2,1.479046,0.000181,25.046898
5,-0.065,0.3,2,1.483068,0.000204,25.040417
5,-0.06,0.3,2,1.486787,0.000227,25.031628
5,-0.055,0.3,2,1.490206,0.000249,25.021114
5,-0.05,0.3,2,1.493325,0.000271,25.009541
5,-0.045,0.3,2,1.496143,0.000293,24.997498
5,-0.04,0.3,2,1.498659,0.000315,24.985428
5,-0.035,0.3,2,1.500873,0.000336,24.973694
5,-0.03,0.3,2,1.502787,0.000357,24.962402
5,-0.025,0.3,2,1.504396,0.000377,24.951767
5,-0.02,0.3,2,1.505706,0.000397,24.941868
5,-0.015,0.3,2,1.506712,0.000417,24.933418
5,-0.01,0.3,2,1.507416,0.000436,24.927418
5,-0.005,0.3,2,1.507818,0.000455,24.925552
5,0,0.3,2,1.507918,0.000474,24.929382
5,0.005,0.3,2,1.507716,0.000492,24.940292
5,0.01,0.3,2,1.507212,0.00051,24.958599
5,0.015,0.3,2,1.506408,0.000528,24.983437
5,0.02,0.3,2,1.505304,0.000545,25.013035
5,0.025,0.3,2,1.503898,0.000562,25.044678
5,0.03,0.3,2,1.502192,0.000578,25.075642
5,0.035,0.3,2,1.500188,0.000593,25.103546
5,0.04,0.3,2,1.497882,0.000609,25.126717
5,0.045,0.3,2,1.495277,0.000623,25.144295
5,0.05,0.3,2,1.492369,0.000637,25.156242
5,0.055,0.3,2,1.489161,0.00065,25.162998
5,0.06,0.3,2,1.48565,0.000662,25.165112
5,0.065,0.3,2,1.481837,0.000674,25.163113
5,0.07,0.3,2,1.477721,0.000684,25.157333
5,0.075,0.3,2,1.473301,0.000694,25.148159
5,0.08,0.3,2,1.46858,0.000703,25.136051
5,0.085,0.3,2,1.463554,0.000711,25.121822
5,0.09,0.3,2,1.458225,0.000717,25.106552
5,0.095,0.3,2,1.452596,0.000723,25.091293
5,0.1,0.3,2,1.446664,0.000727,25.077011
5,0.105,0.3,2,1.440432,0.00073,25.064259
5,0.11,0.3,2,1.433899,0.000732,25.053169
5,0.115,0.3,2,1.427067,0.000732,25.043625
5,0.12,0.3,2,1.419936,0.000732,25.03521
5,0.125,0.3,2,1.412503,0.00073,25.027554
5,0.13,0.3,2,1.40477,0.000727,25.020416
5,0.135,0.3,2,1.396735,0.000723,25.01355
5,0.14,0.3,2,1.388399,0.000718,25.006641
5,0.145,0.3,2,1.379762,0.000712,24.999214
5,0.15,0.3,2,1.370823,0.000706,24.990524
5,0.155,0.3,2,1.36158,0.000698,24.979691
5,0.16,0.3,2,1.352037,0.00069,24.965927
5,0.165,0.3,2,1.342191,0.000682,24.948799
5,0.17,0.3,2,1.332045,0.000674,24.928757
5,0.175,0.3,2,1.321597,0.000666,24.906864
5,0.18,0.3,2,1.310852,0.000658,24.884785
5,0.185,0.3,2,1.299808,0.000652,24.864475
5,0.19,0.3,2,1.288468,0.000645,24.847809
5,0.195,0.3,2,1.276833,0.00064,24.835945
5,0.2,0.3,2,1.264902,0.000636,24.829182
5,0.205,0.3,2,1.252678,0.000632,24.826931
5,0.21,0.3,2,1.240161,0.000629,24.827854
5,0.215,0.3,2,1.22735,0.000626,24.829983
5,0.22,0.3,2,1.214245,0.000623,24.831089
5,0.225,0.3,2,1.200846,0.000619,24.828651
5,0.23,0.3,2,1.187153,0.000615,24.820202
5,0.235,0.3,2,1.17316,0.000609,24.803413
5,0.24,0.3,2,1.15887,0.000601,24.776314
5,0.245,0.3,2,1.144279,0.000592,24.737595
5,0.25,0.3,2,1.129385,0.000579,24.686802
5,0.255,0.3,2,1.114189,0.000565,24.624443
5,0.26,0.3,2,1.09869,0.000547,24.551876
5,0.265,0.3,2,1.082888,0.000528,24.471661
5,0.27,0.3,2,1.066782,0.000505,24.386909
5,0.275,0.3,2,1.050377,0.00048,24.301468
5,0.28,0.3,2,1.033672,0.000453,24.21946
5,0.285,0.3,2,1.016671,0.000424,24.14526
5,0.29,0.3,2,0.999373,0.000393,24.083111
5,0.295,0.3,2,0.981779,0.000361,24.03677
5,0.3,0.3,2,0.963892,0.000328,24.009441
5,0.305,0.3,2,0.945708,0.000294,24.003532
5,0.31,0.3,2,0.927228,0.00026,24.020924
5,0.315,0.3,2,0.908447,0.000226,24.062996
5,0.32,0.3,2,0.889364,0.000193,24.130943
5,0.325,0.3,2,0.869976,0.00016,24.225925
5,0.33,0.3,2,0.850281,0.000129,24.349167
5,0.335,0.3,2,0.830276,0.000098,24.502144
5,0.34,0.3,2,0.809962,0.000068,24.686165
5,0.345,0.3,2,0.789341,0.000038,24.902737
5,0.35,0.3,2,0.768415,0.000009,25.15292
5,0.355,0.3,2,0.747188,-0.000022,25.437553
5,0.36,0.3,2,0.725667,-0.000054,25.756924
5,0.365,0.3,2,0.703856,-0.000087,26.110538
5,0.37,0.3,2,0.681759,-0.000122,26.496964
5,0.375,0.3,2,0.65938,-0.00016,26.914154
5,0.38,0.3,2,0.636716,-0.000199,27.359203
5,0.385,0.3,2,0.613768,-0.000241,27.82859
5,0.39,0.3,2,0.590528,-0.000285,28.318363
5,0.395,0.3,2,0.566992,-0.000329,28.824039
5,0.4,0.3,2,0.543153,-0.000375,29.340725
5,0.405,0.3,2,0.519005,-0.000421,29.863201
5,0.41,0.3,2,0.494541,-0.000465,30.385738
5,0.415,0.3,2,0.469757,-0.000509,30.902569
5,0.42,0.3,2,0.444652,-0.00055,31.407997
5,0.425,0.3,2,0.419226,-0.00059,31.897274
5,0.43,0.3,2,0.393478,-0.000627,32.366619
5,0.435,0.3,2,0.367409,-0.000662,32.813442
5,0.44,0.3,2,0.341022,-0.000695,33.236244
5,0.445,0.3,2,0.314322,-0.000727,33.634144
5,0.45,0.3,2,0.287311,-0.000756,34.006245
5,0.455,0.3,2,0.259993,-0.000783,34.351173
5,0.46,0.3,2,0.232373,-0.000804,34.666794
5,0.465,0.3,2,0.204451,-0.000818,34.950172
5,0.47,0.3,2,0.176226,-0.00082,35.19812
5,0.475,0.3,2,0.14769,-0.000805,35.407673
5,0.48,0.3,2,0.118832,-0.00077,35.576992
5,0.485,0.3,2,0.089639,-0.000713,35.705383
5,0.49,0.3,2,0.060107,-0.000635,35.793751
5,0.495,0.3,2,0.030248,-0.000549,35.844433
5,0.5,0.3,2,0.000107,-0.000481,35.860687
5,-0.5,0.4,1.5,-0.000431,0.000582,44.411057
5,-0.495,0.4,1.5,0.029304,0.000394,44.402981
5,-0.49,0.4,1.5,0.05866,0.000326,44.385643
5,-0.485,0.4,1.5,0.087694,0.000314,44.368568
5,-0.48,0.4,1.5,0.11646,0.000323,44.357426
5,-0.475,0.4,1.5,0.144976,0.000336,44.353813
5,-0.47,0.4,1.5,0.173237,0.000342,44.35556
5,-0.465,0.4,1.5,0.201222,0.000339,44.357048
5,-0.46,0.4,1.5,0.228913,0.000324,44.350056
5,-0.455,0.4,1.5,0.2563,0.000297,44.324203
5,-0.45,0.4,1.5,0.283379,0.000259,44.267685
5,-0.445,0.4,1.5,0.310152,0.000213,44.167866
5,-0.44,0.4,1.5,0.336622,0.00016,44.011818
5,-0.435,0.4,1.5,0.362794,0.000103,43.786903
5,-0.43,0.4,1.5,0.38867,0.000042,43.481598
5,-0.425,0.4,1.5,0.414251,-0.000019,43.086033
5,-0.42,0.4,1.5,0.439539,-0.000081,42.592861
5,-0.415,0.4,1.5,0.464533,-0.000142,41.998016
5,-0.41,0.4,1.5,0.489236,-0.000201,41.301163
5,-0.405,0.4,1.5,0.513647,-0.000259,40.506077
5,-0.4,0.4,1.5,0.537766,-0.000316,39.620621
5,-0.395,0.4,1.5,0.561592,-0.000371,38.656445
